"w_geocode","lowwage","midwage","hiwage","alljobs","lowwage_p","midwage_p","higwage_p","White_workers","Black_workers","AI.Na_workers","Asian_workers","NaH.PI_workers","Multi.racial_workers","lessThanHS","HSnoCollege","SomeColl.Associates","Bach.AdvDeg","w_county","countyName"
511099503001093,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,1,1,"51109","Louisa"
511099503001096,3,3,6,12,0.25,0.25,0.5,9,2,0,1,0,0,3,4,4,1,"51109","Louisa"
511099503001108,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,"51109","Louisa"
511099503001117,3,4,3,10,0.3,0.4,0.3,9,1,0,0,0,0,1,3,4,2,"51109","Louisa"
511099503001125,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099503001127,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0,1,"51109","Louisa"
511099503001152,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099503001157,2,6,3,11,0.181818181818182,0.545454545454545,0.272727272727273,10,1,0,0,0,0,2,1,1,0,"51109","Louisa"
511099503001162,0,0,2,2,0,0,1,2,0,0,0,0,0,0,2,0,0,"51109","Louisa"
511099503002000,3,0,0,3,1,0,0,2,1,0,0,0,0,0,1,1,1,"51109","Louisa"
511099503002005,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099503002014,2,3,2,7,0.285714285714286,0.428571428571429,0.285714285714286,7,0,0,0,0,0,0,2,1,1,"51109","Louisa"
511099503002024,0,4,22,26,0,0.153846153846154,0.846153846153846,23,2,1,0,0,0,1,7,0,8,"51109","Louisa"
511099503002027,3,1,20,24,0.125,0.0416666666666667,0.833333333333333,19,5,0,0,0,0,3,5,7,8,"51109","Louisa"
511099503002034,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,1,2,0,"51109","Louisa"
511099503002039,0,1,6,7,0,0.142857142857143,0.857142857142857,5,1,0,0,0,1,1,2,1,1,"51109","Louisa"
511099503002052,0,4,4,8,0,0.5,0.5,7,1,0,0,0,0,2,2,1,2,"51109","Louisa"
511099503002059,1,3,0,4,0.25,0.75,0,2,2,0,0,0,0,1,0,1,0,"51109","Louisa"
511099503002060,2,0,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,"51109","Louisa"
511099503002072,8,18,6,32,0.25,0.5625,0.1875,29,3,0,0,0,0,1,7,16,2,"51109","Louisa"
511099503002075,0,4,6,10,0,0.4,0.6,10,0,0,0,0,0,0,1,3,4,"51109","Louisa"
511099503002080,3,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,"51109","Louisa"
511099503002081,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,1,2,0,"51109","Louisa"
511099503002087,2,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,0,"51109","Louisa"
511099503002090,80,130,82,292,0.273972602739726,0.445205479452055,0.280821917808219,201,74,0,4,0,13,47,63,63,38,"51109","Louisa"
511099503002095,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,"51109","Louisa"
511099503002103,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,0,1,1,0,"51109","Louisa"
511099503002120,1,9,13,23,0.0434782608695652,0.391304347826087,0.565217391304348,20,3,0,0,0,0,5,10,5,0,"51109","Louisa"
511099503002130,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099503002132,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51109","Louisa"
511099503002139,3,2,1,6,0.5,0.333333333333333,0.166666666666667,6,0,0,0,0,0,1,2,2,1,"51109","Louisa"
511099503002140,3,0,0,3,1,0,0,3,0,0,0,0,0,1,0,2,0,"51109","Louisa"
511099503002141,3,2,9,14,0.214285714285714,0.142857142857143,0.642857142857143,11,0,0,2,0,1,2,2,5,1,"51109","Louisa"
511099503002145,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,1,1,"51109","Louisa"
511099503002148,7,10,12,29,0.241379310344828,0.344827586206897,0.413793103448276,21,8,0,0,0,0,4,9,5,9,"51109","Louisa"
511099503002149,0,0,9,9,0,0,1,8,1,0,0,0,0,1,2,4,2,"51109","Louisa"
511099503002152,1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,11,0,0,0,0,0,2,4,4,1,"51109","Louisa"
511099503002160,0,5,6,11,0,0.454545454545455,0.545454545454545,11,0,0,0,0,0,0,3,5,0,"51109","Louisa"
511099503002164,2,3,0,5,0.4,0.6,0,5,0,0,0,0,0,1,3,1,0,"51109","Louisa"
511099503002205,6,5,0,11,0.545454545454545,0.454545454545455,0,7,4,0,0,0,0,0,5,0,0,"51109","Louisa"
511099503002211,2,1,0,3,0.666666666666667,0.333333333333333,0,3,0,0,0,0,0,0,0,0,3,"51109","Louisa"
511099503003008,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099503003017,0,2,0,2,0,1,0,0,2,0,0,0,0,1,1,0,0,"51109","Louisa"
511099503003018,2,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,1,"51109","Louisa"
511099503003019,4,7,13,24,0.166666666666667,0.291666666666667,0.541666666666667,15,7,2,0,0,0,0,8,6,6,"51109","Louisa"
511099503003021,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,"51109","Louisa"
511099503003022,4,0,0,4,1,0,0,2,2,0,0,0,0,0,0,3,0,"51109","Louisa"
511099503003030,2,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,"51109","Louisa"
511099503003036,2,1,1,4,0.5,0.25,0.25,3,1,0,0,0,0,3,0,0,1,"51109","Louisa"
511099503003039,3,12,6,21,0.142857142857143,0.571428571428571,0.285714285714286,17,2,1,0,0,1,3,7,6,2,"51109","Louisa"
511099503003048,0,1,3,4,0,0.25,0.75,4,0,0,0,0,0,2,0,2,0,"51109","Louisa"
511099503003061,97,103,63,263,0.368821292775665,0.391634980988593,0.239543726235741,196,60,0,4,1,2,24,72,50,29,"51109","Louisa"
511099503003070,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,0,2,1,0,"51109","Louisa"
511099503003080,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,1,1,1,"51109","Louisa"
511099503003082,400,1039,267,1706,0.234466588511137,0.609026963657679,0.156506447831184,1057,517,4,91,0,37,200,408,332,184,"51109","Louisa"
511099503003085,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,2,1,"51109","Louisa"
511099503003098,8,3,1,12,0.666666666666667,0.25,0.0833333333333333,9,3,0,0,0,0,0,1,4,1,"51109","Louisa"
511099503003103,14,11,1,26,0.538461538461538,0.423076923076923,0.0384615384615385,15,9,0,1,0,1,4,4,8,2,"51109","Louisa"
511099503003110,3,1,0,4,0.75,0.25,0,3,0,0,1,0,0,0,3,0,1,"51109","Louisa"
511099503003111,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099503003115,0,6,0,6,0,1,0,0,6,0,0,0,0,1,3,2,0,"51109","Louisa"
511099503003121,41,38,12,91,0.450549450549451,0.417582417582418,0.131868131868132,58,31,0,0,0,2,10,18,11,11,"51109","Louisa"
511099503003128,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,1,1,0,0,"51109","Louisa"
511099503003133,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099503003135,0,8,0,8,0,1,0,6,2,0,0,0,0,2,3,0,1,"51109","Louisa"
511099503003136,4,26,36,66,0.0606060606060606,0.393939393939394,0.545454545454545,59,6,0,0,0,1,5,22,10,12,"51109","Louisa"
511099503003137,4,31,31,66,0.0606060606060606,0.46969696969697,0.46969696969697,51,15,0,0,0,0,10,22,15,10,"51109","Louisa"
511099503003138,5,24,42,71,0.0704225352112676,0.338028169014085,0.591549295774648,46,21,2,1,1,0,9,20,18,17,"51109","Louisa"
511099503003139,5,5,3,13,0.384615384615385,0.384615384615385,0.230769230769231,3,0,0,10,0,0,2,0,3,3,"51109","Louisa"
511099503003142,2,0,5,7,0.285714285714286,0,0.714285714285714,7,0,0,0,0,0,2,3,2,0,"51109","Louisa"
511099503003143,1,3,1,5,0.2,0.6,0.2,5,0,0,0,0,0,0,2,0,0,"51109","Louisa"
511099503003144,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,"51109","Louisa"
511099504001001,1,0,1,2,0.5,0,0.5,1,1,0,0,0,0,1,1,0,0,"51109","Louisa"
511099504001009,0,3,1,4,0,0.75,0.25,4,0,0,0,0,0,1,1,1,1,"51109","Louisa"
511099504001016,1,4,1,6,0.166666666666667,0.666666666666667,0.166666666666667,1,4,1,0,0,0,1,1,0,2,"51109","Louisa"
511099504001018,1,3,0,4,0.25,0.75,0,0,4,0,0,0,0,0,1,3,0,"51109","Louisa"
511099504001034,4,22,32,58,0.0689655172413793,0.379310344827586,0.551724137931034,50,5,1,2,0,0,2,18,18,5,"51109","Louisa"
511099504001036,7,1,0,8,0.875,0.125,0,4,2,0,0,0,2,1,2,2,2,"51109","Louisa"
511099504001039,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,"51109","Louisa"
511099504001042,4,8,34,46,0.0869565217391304,0.173913043478261,0.739130434782609,42,3,0,1,0,0,6,12,12,8,"51109","Louisa"
511099504001052,1,4,0,5,0.2,0.8,0,3,2,0,0,0,0,2,1,0,1,"51109","Louisa"
511099504001053,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099504002003,3,1,7,11,0.272727272727273,0.0909090909090909,0.636363636363636,10,0,0,1,0,0,3,0,2,3,"51109","Louisa"
511099504002015,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099504002034,4,30,15,49,0.0816326530612245,0.612244897959184,0.306122448979592,29,17,0,3,0,0,2,11,13,6,"51109","Louisa"
511099504002036,3,2,0,5,0.6,0.4,0,0,5,0,0,0,0,0,3,2,0,"51109","Louisa"
511099504002038,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099504002039,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,2,0,0,0,"51109","Louisa"
511099504002040,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"51109","Louisa"
511099504002064,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51109","Louisa"
511099504002066,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"51109","Louisa"
511099504002069,2,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,"51109","Louisa"
511099504002077,4,1,0,5,0.8,0.2,0,5,0,0,0,0,0,0,0,1,2,"51109","Louisa"
511099504002083,0,2,0,2,0,1,0,1,1,0,0,0,0,1,0,1,0,"51109","Louisa"
511099504002089,1,1,0,2,0.5,0.5,0,0,2,0,0,0,0,0,1,0,1,"51109","Louisa"
511099505001004,3,1,2,6,0.5,0.166666666666667,0.333333333333333,6,0,0,0,0,0,0,3,1,0,"51109","Louisa"
511099505001013,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,0,2,0,0,"51109","Louisa"
511099505001019,6,6,4,16,0.375,0.375,0.25,13,2,0,0,0,1,1,5,3,3,"51109","Louisa"
511099505001024,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,2,0,2,0,"51109","Louisa"
511099505001036,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505001037,1,2,1,4,0.25,0.5,0.25,4,0,0,0,0,0,0,3,1,0,"51109","Louisa"
511099505001041,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505001045,6,0,0,6,1,0,0,6,0,0,0,0,0,0,3,1,1,"51109","Louisa"
511099505001050,2,1,0,3,0.666666666666667,0.333333333333333,0,2,1,0,0,0,0,0,0,2,0,"51109","Louisa"
511099505001055,5,13,5,23,0.217391304347826,0.565217391304348,0.217391304347826,18,5,0,0,0,0,8,6,4,2,"51109","Louisa"
511099505001056,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505001058,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505001062,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099505002010,14,29,17,60,0.233333333333333,0.483333333333333,0.283333333333333,50,8,0,1,0,1,8,16,13,7,"51109","Louisa"
511099505002012,7,0,0,7,1,0,0,7,0,0,0,0,0,2,1,2,0,"51109","Louisa"
511099505002016,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099505002022,0,2,0,2,0,1,0,0,2,0,0,0,0,0,2,0,0,"51109","Louisa"
511099505002029,1,11,1,13,0.0769230769230769,0.846153846153846,0.0769230769230769,4,8,0,0,0,1,0,5,3,3,"51109","Louisa"
511099505002033,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505002035,9,3,1,13,0.692307692307692,0.230769230769231,0.0769230769230769,4,9,0,0,0,0,2,4,3,4,"51109","Louisa"
511099505002040,4,8,7,19,0.210526315789474,0.421052631578947,0.368421052631579,13,6,0,0,0,0,3,5,5,3,"51109","Louisa"
511099505002045,1,1,0,2,0.5,0.5,0,0,2,0,0,0,0,1,1,0,0,"51109","Louisa"
511099505002047,3,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,1,"51109","Louisa"
511099505002049,2,8,3,13,0.153846153846154,0.615384615384615,0.230769230769231,13,0,0,0,0,0,3,0,2,2,"51109","Louisa"
511099505002058,8,6,4,18,0.444444444444444,0.333333333333333,0.222222222222222,7,11,0,0,0,0,2,5,4,3,"51109","Louisa"
511099505002068,1,2,3,6,0.166666666666667,0.333333333333333,0.5,6,0,0,0,0,0,0,1,3,2,"51109","Louisa"
511099505002071,2,14,7,23,0.0869565217391304,0.608695652173913,0.304347826086957,12,11,0,0,0,0,5,6,2,5,"51109","Louisa"
511099505002072,0,7,1,8,0,0.875,0.125,8,0,0,0,0,0,1,1,2,0,"51109","Louisa"
511099505002080,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"51109","Louisa"
511099505002088,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,1,1,"51109","Louisa"
511099505002090,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,2,"51109","Louisa"
511099505002097,1,3,6,10,0.1,0.3,0.6,9,0,0,1,0,0,0,4,0,1,"51109","Louisa"
511099505002102,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51109","Louisa"
511099505002103,4,4,0,8,0.5,0.5,0,2,2,0,2,0,2,1,5,1,1,"51109","Louisa"
511099505003001,0,2,3,5,0,0.4,0.6,1,4,0,0,0,0,1,2,0,1,"51109","Louisa"
511099505003003,0,0,5,5,0,0,1,5,0,0,0,0,0,1,1,0,3,"51109","Louisa"
511099505003005,0,0,5,5,0,0,1,5,0,0,0,0,0,0,1,2,2,"51109","Louisa"
511099505003006,3,10,13,26,0.115384615384615,0.384615384615385,0.5,18,7,0,0,0,1,3,9,9,2,"51109","Louisa"
511099505003016,0,0,2,2,0,0,1,2,0,0,0,0,0,0,1,0,1,"51109","Louisa"
511099505003020,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,"51109","Louisa"
511099505003027,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51109","Louisa"
511099505003033,3,0,0,3,1,0,0,3,0,0,0,0,0,0,0,1,2,"51109","Louisa"
511099505003037,2,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,"51109","Louisa"
511099505003040,3,3,7,13,0.230769230769231,0.230769230769231,0.538461538461538,8,5,0,0,0,0,3,1,5,3,"51109","Louisa"
511099505003058,0,8,0,8,0,1,0,7,1,0,0,0,0,1,3,1,1,"51109","Louisa"
511099505003066,0,0,3,3,0,0,1,3,0,0,0,0,0,0,1,1,1,"51109","Louisa"
511099505003082,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,1,1,"51109","Louisa"
511099505003091,13,7,0,20,0.65,0.35,0,12,3,0,4,0,1,2,2,2,5,"51109","Louisa"
511099505003093,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1,"51109","Louisa"
511099505003094,1,5,3,9,0.111111111111111,0.555555555555556,0.333333333333333,9,0,0,0,0,0,0,2,4,2,"51109","Louisa"
511099505003099,2,4,1,7,0.285714285714286,0.571428571428571,0.142857142857143,4,3,0,0,0,0,1,2,1,0,"51109","Louisa"
511099505003108,4,14,8,26,0.153846153846154,0.538461538461538,0.307692307692308,23,3,0,0,0,0,2,10,6,3,"51109","Louisa"
511099505003109,4,1,0,5,0.8,0.2,0,3,2,0,0,0,0,1,0,1,0,"51109","Louisa"
511099505003110,2,1,0,3,0.666666666666667,0.333333333333333,0,2,1,0,0,0,0,0,0,2,0,"51109","Louisa"
511099505003122,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"51109","Louisa"
511099505003132,0,4,0,4,0,1,0,4,0,0,0,0,0,1,0,0,0,"51109","Louisa"
511099505003135,0,2,3,5,0,0.4,0.6,5,0,0,0,0,0,0,0,2,1,"51109","Louisa"
511099505003147,20,3,0,23,0.869565217391304,0.130434782608696,0,23,0,0,0,0,0,1,1,2,3,"51109","Louisa"
511099505003152,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,"51109","Louisa"
511099505003157,5,8,1,14,0.357142857142857,0.571428571428571,0.0714285714285714,8,6,0,0,0,0,3,3,2,2,"51109","Louisa"
511259501001000,4,4,0,8,0.5,0.5,0,8,0,0,0,0,0,0,2,1,3,"51125","Nelson"
511259501001021,2,5,5,12,0.166666666666667,0.416666666666667,0.416666666666667,12,0,0,0,0,0,1,1,4,2,"51125","Nelson"
511259501001022,8,2,0,10,0.8,0.2,0,10,0,0,0,0,0,1,3,6,0,"51125","Nelson"
511259501001023,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501001078,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,1,0,1,0,"51125","Nelson"
511259501001079,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,"51125","Nelson"
511259501001091,3,1,0,4,0.75,0.25,0,3,1,0,0,0,0,1,0,1,1,"51125","Nelson"
511259501001101,1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,2,1,0,0,0,0,1,1,1,0,"51125","Nelson"
511259501001131,1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,2,1,0,0,0,0,0,0,1,1,"51125","Nelson"
511259501001163,1,6,0,7,0.142857142857143,0.857142857142857,0,7,0,0,0,0,0,0,4,1,0,"51125","Nelson"
511259501001179,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,1,1,"51125","Nelson"
511259501001188,1,1,2,4,0.25,0.25,0.5,3,0,1,0,0,0,1,1,2,0,"51125","Nelson"
511259501001207,0,2,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,"51125","Nelson"
511259501001224,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501001243,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259501001254,1,0,4,5,0.2,0,0.8,5,0,0,0,0,0,0,4,0,0,"51125","Nelson"
511259501001255,2,1,0,3,0.666666666666667,0.333333333333333,0,0,3,0,0,0,0,0,2,1,0,"51125","Nelson"
511259501001269,3,3,0,6,0.5,0.5,0,6,0,0,0,0,0,1,2,1,0,"51125","Nelson"
511259501001284,3,0,0,3,1,0,0,1,2,0,0,0,0,1,0,1,1,"51125","Nelson"
511259501001308,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51125","Nelson"
511259501001309,0,3,1,4,0,0.75,0.25,4,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501002020,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,"51125","Nelson"
511259501002023,1,6,2,9,0.111111111111111,0.666666666666667,0.222222222222222,9,0,0,0,0,0,0,3,2,0,"51125","Nelson"
511259501002046,0,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0,1,"51125","Nelson"
511259501002065,11,4,3,18,0.611111111111111,0.222222222222222,0.166666666666667,16,0,0,2,0,0,2,4,4,4,"51125","Nelson"
511259501002078,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51125","Nelson"
511259501002084,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,1,0,0,1,"51125","Nelson"
511259501002086,0,3,4,7,0,0.428571428571429,0.571428571428571,7,0,0,0,0,0,3,1,0,3,"51125","Nelson"
511259501002090,3,1,0,4,0.75,0.25,0,4,0,0,0,0,0,0,2,1,1,"51125","Nelson"
511259501002092,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"51125","Nelson"
511259501002104,4,4,0,8,0.5,0.5,0,7,1,0,0,0,0,3,3,0,0,"51125","Nelson"
511259501002106,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501002109,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51125","Nelson"
511259501002112,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,0,1,"51125","Nelson"
511259501002119,175,257,304,736,0.237771739130435,0.349184782608696,0.41304347826087,647,79,0,3,0,7,58,203,183,205,"51125","Nelson"
511259501002122,0,7,10,17,0,0.411764705882353,0.588235294117647,17,0,0,0,0,0,1,3,5,7,"51125","Nelson"
511259501002125,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,0,2,1,1,"51125","Nelson"
511259501002132,0,6,0,6,0,1,0,6,0,0,0,0,0,0,0,1,0,"51125","Nelson"
511259501002143,2,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501002152,1,4,1,6,0.166666666666667,0.666666666666667,0.166666666666667,6,0,0,0,0,0,2,1,3,0,"51125","Nelson"
511259501002155,4,4,1,9,0.444444444444444,0.444444444444444,0.111111111111111,9,0,0,0,0,0,0,4,3,0,"51125","Nelson"
511259501002177,0,12,1,13,0,0.923076923076923,0.0769230769230769,11,2,0,0,0,0,2,5,5,0,"51125","Nelson"
511259501003005,2,2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,6,0,0,0,0,0,0,0,4,2,"51125","Nelson"
511259501003013,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51125","Nelson"
511259501003025,4,0,0,4,1,0,0,4,0,0,0,0,0,0,1,2,0,"51125","Nelson"
511259501003027,1,4,1,6,0.166666666666667,0.666666666666667,0.166666666666667,5,1,0,0,0,0,1,2,1,1,"51125","Nelson"
511259501003037,1,3,0,4,0.25,0.75,0,3,1,0,0,0,0,1,1,0,2,"51125","Nelson"
511259501003044,2,1,0,3,0.666666666666667,0.333333333333333,0,2,1,0,0,0,0,1,1,1,0,"51125","Nelson"
511259501003046,7,10,7,24,0.291666666666667,0.416666666666667,0.291666666666667,21,1,1,0,0,1,0,9,6,1,"51125","Nelson"
511259501003047,12,16,4,32,0.375,0.5,0.125,25,5,0,0,0,2,3,9,9,3,"51125","Nelson"
511259501003050,12,32,26,70,0.171428571428571,0.457142857142857,0.371428571428571,55,14,0,1,0,0,4,13,21,19,"51125","Nelson"
511259501003055,0,6,3,9,0,0.666666666666667,0.333333333333333,9,0,0,0,0,0,0,2,3,3,"51125","Nelson"
511259501003056,12,3,0,15,0.8,0.2,0,11,0,1,3,0,0,1,2,0,3,"51125","Nelson"
511259501003085,0,2,7,9,0,0.222222222222222,0.777777777777778,9,0,0,0,0,0,1,1,1,6,"51125","Nelson"
511259501003086,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,0,0,3,1,"51125","Nelson"
511259501004001,2,3,3,8,0.25,0.375,0.375,6,0,0,0,0,2,1,4,0,1,"51125","Nelson"
511259501004011,3,5,2,10,0.3,0.5,0.2,9,1,0,0,0,0,1,4,2,1,"51125","Nelson"
511259501004020,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51125","Nelson"
511259501004031,1,6,0,7,0.142857142857143,0.857142857142857,0,4,3,0,0,0,0,1,0,4,2,"51125","Nelson"
511259501004042,2,2,0,4,0.5,0.5,0,4,0,0,0,0,0,0,1,2,1,"51125","Nelson"
511259501004044,4,6,1,11,0.363636363636364,0.545454545454545,0.0909090909090909,10,0,0,0,0,1,3,1,2,3,"51125","Nelson"
511259501004055,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259501004090,5,0,0,5,1,0,0,3,2,0,0,0,0,0,2,2,0,"51125","Nelson"
511259501004111,0,2,3,5,0,0.4,0.6,4,0,0,0,0,1,0,1,2,0,"51125","Nelson"
511259501004120,1,3,0,4,0.25,0.75,0,3,1,0,0,0,0,0,2,0,2,"51125","Nelson"
511259501004143,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51125","Nelson"
511259501004148,4,0,0,4,1,0,0,2,2,0,0,0,0,2,2,0,0,"51125","Nelson"
511259501004203,3,2,0,5,0.6,0.4,0,4,0,0,1,0,0,0,0,0,1,"51125","Nelson"
511259501004242,0,3,0,3,0,1,0,2,1,0,0,0,0,2,1,0,0,"51125","Nelson"
511259502001000,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259502001002,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259502001015,1,0,7,8,0.125,0,0.875,6,2,0,0,0,0,0,1,3,2,"51125","Nelson"
511259502001018,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51125","Nelson"
511259502001026,16,27,36,79,0.20253164556962,0.341772151898734,0.455696202531646,77,2,0,0,0,0,7,18,19,13,"51125","Nelson"
511259502001030,0,0,2,2,0,0,1,2,0,0,0,0,0,1,1,0,0,"51125","Nelson"
511259502001035,1,3,1,5,0.2,0.6,0.2,5,0,0,0,0,0,0,0,3,1,"51125","Nelson"
511259502001050,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259502001051,0,6,1,7,0,0.857142857142857,0.142857142857143,7,0,0,0,0,0,3,3,1,0,"51125","Nelson"
511259502002000,148,142,46,336,0.44047619047619,0.422619047619048,0.136904761904762,278,32,2,22,0,2,35,57,73,51,"51125","Nelson"
511259502002001,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,0,1,2,1,"51125","Nelson"
511259502002008,4,3,0,7,0.571428571428571,0.428571428571429,0,6,1,0,0,0,0,1,1,4,1,"51125","Nelson"
511259502002011,9,9,0,18,0.5,0.5,0,17,1,0,0,0,0,0,1,0,1,"51125","Nelson"
511259502002013,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"51125","Nelson"
511259502002017,2,0,2,4,0.5,0,0.5,4,0,0,0,0,0,0,2,1,1,"51125","Nelson"
511259502002030,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51125","Nelson"
511259502002036,0,4,0,4,0,1,0,4,0,0,0,0,0,0,3,0,0,"51125","Nelson"
511259502002041,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51125","Nelson"
511259502002068,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,2,0,"51125","Nelson"
511259502002088,5,12,8,25,0.2,0.48,0.32,24,1,0,0,0,0,4,8,7,5,"51125","Nelson"
511259502002091,4,4,0,8,0.5,0.5,0,8,0,0,0,0,0,0,4,2,2,"51125","Nelson"
